timestamp,cpu_percent,memory_mb,gpu_percent,vram_mb,inference_time
1778121528.153,27.90,1995.21,61.00,1960.19,32.67
1778121528.255,25.00,1995.21,61.00,1960.19,32.67
1778121528.356,25.00,1995.21,48.00,1960.19,32.67
1778121528.457,25.00,1995.21,48.00,1960.19,32.67
1778121528.559,24.40,1995.21,44.00,1960.19,32.67
1778121528.660,25.00,1995.21,44.00,1960.19,32.67
1778121528.761,25.00,1995.21,42.00,1960.19,32.67
1778121528.863,25.00,1995.21,42.00,1960.19,32.67
1778121528.964,27.90,1995.21,42.00,1960.19,32.67
1778121529.065,25.00,1995.21,42.00,1960.19,32.67
1778121529.166,25.00,1995.21,41.00,1960.19,32.67
1778121529.268,25.00,1995.21,41.00,1960.19,32.67
1778121529.369,24.40,1995.21,40.00,1960.19,32.67
1778121529.470,25.00,1995.21,40.00,1960.19,32.67
1778121529.571,25.00,1995.21,40.00,1960.19,32.67
1778121529.673,26.80,1995.21,40.00,1960.19,32.67
1778121529.774,26.20,1995.21,41.00,1960.19,32.67
1778121529.875,25.00,1995.21,41.00,1960.19,32.67
1778121529.977,25.00,1995.21,40.00,1960.19,32.67
1778121530.078,25.00,1995.21,40.00,1960.19,32.67
1778121530.180,24.40,1995.21,40.00,1960.19,32.67
1778121530.281,31.70,1995.21,40.00,1960.19,32.67
1778121530.382,25.00,1995.21,40.00,1960.19,32.67
1778121530.483,25.00,1995.21,40.00,1960.19,32.67
1778121530.585,25.00,1995.21,40.00,1960.19,32.67
1778121530.686,26.80,1995.21,40.00,1960.19,32.67
1778121530.787,24.40,1995.21,41.00,1960.19,32.67
1778121530.888,25.00,1995.21,41.00,1960.19,32.67
1778121530.989,26.80,1995.21,40.00,1960.19,32.67
1778121531.091,25.00,1995.21,40.00,1960.19,32.67
1778121531.192,24.40,1995.21,41.00,1960.19,32.67
1778121531.293,25.60,1995.21,41.00,1960.19,32.67
1778121531.394,26.20,1995.21,41.00,1960.19,32.67
1778121531.496,25.00,1995.21,41.00,1960.19,32.67
1778121531.597,25.00,1995.21,41.00,1960.19,32.67
1778121531.698,26.80,1995.21,41.00,1960.19,32.67
1778121531.799,25.00,1995.21,41.00,1960.19,32.67
1778121531.901,24.40,1995.21,41.00,1960.19,32.67
1778121532.002,25.00,1995.21,41.00,1960.19,32.67
1778121532.103,26.80,1995.21,41.00,1960.19,32.67
1778121532.204,25.00,1995.21,42.00,1960.19,32.67
1778121532.306,24.40,1995.21,42.00,1960.19,32.67
1778121532.407,25.00,1995.21,42.00,1960.19,32.67
1778121532.508,26.80,1995.21,42.00,1960.19,32.67
1778121532.610,25.00,1995.21,42.00,1960.19,32.67
1778121532.711,26.20,1995.21,42.00,1960.19,32.67
1778121532.812,25.00,1995.21,42.00,1960.19,32.67
1778121532.913,25.00,1995.21,42.00,1960.19,32.67
1778121533.014,25.00,1995.21,42.00,1960.19,32.67
1778121533.115,25.00,1995.21,42.00,1960.19,32.67
1778121533.217,24.40,1995.21,42.00,1960.19,32.67
1778121533.318,25.00,1995.21,42.00,1960.19,32.67
1778121533.419,28.60,1995.21,43.00,1960.19,32.67
1778121533.520,25.00,1995.21,43.00,1960.19,32.67
1778121533.622,24.40,1995.21,43.00,1960.19,32.67
1778121533.723,25.00,1995.21,43.00,1960.19,32.67
1778121533.824,25.00,1995.21,43.00,1960.19,32.67
1778121533.925,25.00,1995.21,43.00,1960.19,32.67
1778121534.026,25.00,1995.21,43.00,1960.19,32.67
1778121534.128,24.40,1995.21,43.00,1960.19,32.67
1778121534.229,28.60,1995.21,43.00,1960.19,32.67
1778121534.330,25.00,1995.21,43.00,1960.19,32.67
1778121534.431,25.00,1995.21,43.00,1960.19,32.67
1778121534.533,24.40,1995.21,43.00,1960.19,32.67
1778121534.634,25.00,1995.21,43.00,1960.19,32.67
1778121534.736,25.00,1995.21,43.00,1960.19,32.67
1778121534.837,25.00,1995.21,44.00,1960.19,32.67
1778121534.938,24.40,1995.21,44.00,1960.19,32.67
1778121535.039,26.80,1995.21,44.00,1960.19,32.67
1778121535.140,26.80,1995.21,44.00,1980.19,32.67
1778121535.242,25.00,1995.21,44.00,1980.19,32.67
1778121535.343,24.40,1995.21,44.00,1980.19,32.67
1778121535.444,25.00,1995.21,44.00,1980.19,32.67
1778121535.545,25.00,1995.21,44.00,1980.19,32.67
1778121535.647,25.00,1995.21,44.00,1980.19,32.67
1778121535.748,25.00,1995.21,44.00,1980.19,32.67
1778121535.849,26.20,1995.21,45.00,1980.19,32.67
1778121535.950,25.00,1995.21,45.00,1980.19,32.67
1778121536.052,26.80,1995.21,44.00,1980.19,32.67
1778121536.153,25.00,1995.21,44.00,1980.19,32.67
1778121536.254,24.40,1995.21,44.00,1980.19,32.67
1778121536.355,25.00,1995.21,44.00,1980.19,32.67
1778121536.457,25.00,1995.21,45.00,1980.19,32.67
1778121536.558,26.80,1995.21,45.00,1980.19,32.67
1778121536.659,24.40,1995.21,45.00,1980.19,32.67
1778121536.760,25.00,1995.21,45.00,1980.19,32.67
1778121536.861,25.00,1995.21,45.00,1980.19,32.67
1778121536.963,26.80,1995.21,46.00,1980.19,32.67
1778121537.064,24.40,1995.21,46.00,1980.19,32.67
1778121537.178,25.00,1995.21,45.00,1980.19,32.67
1778121537.279,28.90,1995.21,45.00,1980.19,32.67
1778121537.381,24.40,1995.21,46.00,1980.19,32.67
