timestamp,cpu_percent,memory_mb,gpu_percent,vram_mb,inference_time
1778364763.686,12.50,2142.08,20.00,2620.69,220.69
1778364763.786,12.30,2142.08,20.00,2620.69,220.69
1778364763.887,12.50,2142.08,20.00,2620.69,220.69
1778364763.987,12.50,2142.08,20.00,2620.69,220.69
1778364764.087,12.50,2142.08,20.00,2620.69,220.69
1778364764.188,12.50,2142.08,20.00,2620.69,220.69
1778364764.288,12.50,2142.08,20.00,2620.69,220.69
1778364764.388,12.30,2142.08,20.00,2620.69,220.69
1778364764.488,12.50,2142.08,20.00,2620.69,220.69
1778364764.589,12.50,2142.08,20.00,2620.69,220.69
1778364764.689,12.50,2142.08,20.00,2620.69,220.69
1778364764.789,12.50,2142.08,20.00,2640.69,220.69
1778364764.890,12.50,2142.08,20.00,2640.69,220.69
1778364764.990,13.60,2142.08,20.00,2640.69,220.69
1778364765.090,12.30,2142.08,20.00,2640.69,220.69
1778364765.191,12.50,2142.08,20.00,2640.69,220.69
1778364765.291,12.50,2142.08,20.00,2640.69,220.69
1778364765.391,12.50,2142.08,20.00,2640.69,220.69
1778364765.491,12.50,2142.08,20.00,2640.69,220.69
1778364765.592,12.50,2142.08,20.00,2640.69,220.69
1778364765.692,12.30,2142.08,20.00,2640.69,220.69
1778364765.792,12.50,2142.08,20.00,2640.69,220.69
1778364765.892,13.60,2142.08,20.00,2640.69,220.69
1778364765.993,12.50,2142.08,20.00,2640.69,220.69
1778364766.093,12.50,2142.08,20.00,2640.69,220.69
1778364766.193,12.30,2142.08,20.00,2640.69,220.69
1778364766.294,12.50,2142.08,20.00,2640.69,220.69
1778364766.394,12.50,2142.08,20.00,2640.69,220.69
1778364766.494,12.50,2142.08,20.00,2640.69,220.69
1778364766.595,12.50,2142.08,20.00,2640.69,220.69
1778364766.695,12.50,2142.08,20.00,2640.69,220.69
1778364766.795,12.30,2142.08,20.00,2640.69,220.69
1778364766.895,12.50,2142.08,20.00,2640.69,220.69
1778364766.996,12.50,2142.08,20.00,2640.69,220.69
1778364767.096,12.50,2142.08,20.00,2640.69,220.69
1778364767.196,12.50,2142.08,20.00,2640.69,220.69
1778364767.297,12.50,2142.08,21.00,2640.69,220.69
1778364767.397,12.30,2142.08,21.00,2640.69,220.69
1778364767.497,12.50,2142.08,21.00,2640.69,220.69
1778364767.597,12.50,2142.08,21.00,2640.69,220.69
1778364767.698,12.50,2142.08,21.00,2640.69,220.69
1778364767.798,12.50,2142.08,21.00,2640.69,220.69
1778364767.898,12.50,2142.08,21.00,2640.69,220.69
1778364767.999,12.30,2142.08,21.00,2640.69,220.69
1778364768.099,12.50,2142.08,21.00,2640.69,220.69
1778364768.199,12.50,2142.08,21.00,2640.69,220.69
1778364768.300,12.50,2142.08,21.00,2640.69,220.69
1778364768.400,13.60,2142.08,21.00,2640.69,220.69
1778364768.500,12.30,2142.08,21.00,2660.69,220.69
1778364768.600,12.50,2142.08,21.00,2660.69,220.69
1778364768.701,12.50,2142.08,21.00,2660.69,220.69
1778364768.801,12.50,2142.08,21.00,2660.69,220.69
1778364768.901,12.50,2142.08,21.00,2660.69,220.69
1778364769.002,12.50,2142.08,21.00,2660.69,220.69
1778364769.102,12.30,2142.08,21.00,2660.69,220.69
1778364769.202,12.50,2142.08,21.00,2660.69,220.69
1778364769.302,12.50,2142.08,21.00,2660.69,220.69
1778364769.403,12.50,2142.08,21.00,2660.69,220.69
1778364769.503,12.50,2142.08,21.00,2660.69,220.69
1778364769.603,12.50,2142.08,21.00,2660.69,220.69
1778364769.703,12.30,2142.08,21.00,2660.69,220.69
1778364769.804,12.50,2142.08,21.00,2660.69,220.69
1778364769.904,12.50,2142.08,21.00,2660.69,220.69
1778364770.004,12.50,2142.08,21.00,2660.69,220.69
1778364770.105,12.50,2142.08,21.00,2660.69,220.69
1778364770.205,12.50,2142.08,21.00,2660.69,220.69
1778364770.305,12.30,2142.08,21.00,2660.69,220.69
1778364770.405,12.50,2142.08,21.00,2660.69,220.69
1778364770.506,12.50,2142.08,21.00,2660.69,220.69
1778364770.606,12.50,2142.08,21.00,2660.69,220.69
1778364770.706,12.50,2142.08,21.00,2660.69,220.69
1778364770.806,12.50,2142.08,21.00,2660.69,220.69
1778364770.907,12.30,2142.08,21.00,2660.69,220.69
1778364771.007,12.50,2142.08,21.00,2660.69,220.69
1778364771.107,12.50,2142.08,21.00,2660.69,220.69
1778364771.208,12.50,2142.08,21.00,2660.69,220.69
1778364771.308,14.80,2142.08,21.00,2660.69,220.69
1778364771.408,13.60,2142.08,21.00,3128.69,220.69
1778364771.508,13.90,2142.08,87.00,2404.69,220.69
1778364771.609,12.50,2142.08,87.00,2404.69,220.69
1778364771.709,12.50,2142.08,16.00,2404.69,220.69
1778364771.809,12.30,2142.08,16.00,2406.69,220.69
1778364771.910,12.50,2142.08,17.00,2406.69,220.69
1778364772.010,12.50,2142.08,17.00,2406.69,220.69
1778364772.110,12.50,2142.08,17.00,2406.69,220.69
1778364772.210,12.50,2142.08,17.00,2408.69,220.69
1778364772.311,12.50,2142.08,17.00,2410.69,220.69
1778364772.411,12.30,2142.08,17.00,2412.69,220.69
1778364772.511,12.50,2142.08,17.00,2412.69,220.69
1778364772.612,12.50,2142.08,17.00,2412.69,220.69
1778364772.712,12.50,2142.08,17.00,2414.69,220.69
1778364772.812,12.50,2142.08,17.00,2414.69,220.69
1778364772.912,12.50,2142.08,17.00,2416.69,220.69
1778364773.013,13.40,2142.08,17.00,2416.69,220.69
1778364773.113,12.50,2142.08,18.00,2418.69,220.69
1778364773.213,12.50,2142.08,18.00,2418.69,220.69
1778364773.314,12.50,2142.08,18.00,2418.69,220.69
1778364773.414,12.50,2142.08,18.00,2418.69,220.69
