timestamp,cpu_percent,memory_mb,total_time_sec
1778014319.0817292,50.0,7107.5625,6948.787982940674
1778014319.1819808,50.0,7107.5625,6948.787982940674
1778014319.2822344,50.0,7107.5625,6948.787982940674
1778014319.3826025,50.0,7107.5625,6948.787982940674
1778014319.4828725,51.2,7107.5625,6948.787982940674
1778014319.5832286,50.0,7107.5625,6948.787982940674
1778014319.6834822,50.0,7107.5625,6948.787982940674
1778014319.7837315,50.0,7107.5625,6948.787982940674
1778014319.884031,50.0,7107.5625,6948.787982940674
1778014319.9843478,50.0,7107.5625,6948.787982940674
1778014320.0846467,50.0,7107.5625,6948.787982940674
1778014320.1848953,50.0,7107.5625,6948.787982940674
1778014320.2851548,50.0,7107.5625,6948.787982940674
1778014320.3854074,50.0,7107.5625,6948.787982940674
1778014320.485679,51.2,7107.5625,6948.787982940674
1778014320.5859897,50.0,7107.5625,6948.787982940674
1778014320.6862707,50.0,7107.5625,6948.787982940674
1778014320.7865634,50.0,7107.5625,6948.787982940674
1778014320.8868277,51.2,7107.5625,6948.787982940674
1778014320.9870777,50.0,7107.5625,6948.787982940674
1778014321.0873373,50.0,7107.5625,6948.787982940674
1778014321.1876187,50.0,7107.5625,6948.787982940674
1778014321.2878728,50.0,7107.5625,6948.787982940674
1778014321.3881814,50.0,7107.5625,6948.787982940674
1778014321.4884593,50.0,7107.5625,6948.787982940674
1778014321.5887275,50.0,7108.47265625,6948.787982940674
1778014321.6890337,50.0,7108.47265625,6948.787982940674
1778014321.789263,48.8,7108.47265625,6948.787982940674
1778014321.8895583,50.0,7108.484375,6948.787982940674
1778014321.989828,50.0,7108.484375,6948.787982940674
1778014322.0901158,50.0,7108.484375,6948.787982940674
1778014322.190377,50.0,7108.484375,6948.787982940674
1778014322.2906957,51.2,7108.484375,6948.787982940674
1778014322.3909705,50.0,7108.484375,6948.787982940674
1778014322.4912412,50.0,7108.484375,6948.787982940674
1778014322.5915115,50.0,7108.484375,6948.787982940674
1778014322.6917708,50.0,7108.484375,6948.787982940674
1778014322.7920449,50.0,7108.484375,6948.787982940674
1778014322.8923237,50.0,7108.484375,6948.787982940674
1778014322.992641,50.0,7108.484375,6948.787982940674
1778014323.0929012,50.0,7108.484375,6948.787982940674
1778014323.193199,50.0,7112.1640625,6948.787982940674
1778014323.2934554,50.0,7112.1640625,6948.787982940674
1778014323.3936868,50.0,7112.1640625,6948.787982940674
1778014323.4939625,50.0,7112.17578125,6948.787982940674
1778014323.594217,50.0,7112.17578125,6948.787982940674
1778014323.6944678,50.0,7112.17578125,6948.787982940674
1778014323.7947783,50.0,7112.17578125,6948.787982940674
1778014323.8950677,50.0,7112.17578125,6948.787982940674
1778014323.9953792,50.0,7112.17578125,6948.787982940674
1778014324.095649,50.0,7112.17578125,6948.787982940674
1778014324.1960187,50.0,7112.17578125,6948.787982940674
1778014324.2963,50.0,7112.35546875,6948.787982940674
1778014324.396598,50.0,7112.35546875,6948.787982940674
1778014324.496866,51.2,7112.3671875,6948.787982940674
1778014324.5971377,50.0,7112.3671875,6948.787982940674
1778014324.6974037,50.0,7112.3671875,6948.787982940674
