timestamp,cpu_percent,memory_mb,gpu_percent,vram_mb,inference_time
1778168089.329,12.50,2212.61,25.00,2080.56,239.70
1778168089.429,12.50,2212.61,25.00,2080.56,239.70
1778168089.529,13.40,2212.61,25.00,2080.56,239.70
1778168089.630,12.50,2212.61,25.00,2080.56,239.70
1778168089.730,12.50,2212.61,25.00,2082.56,239.70
1778168089.830,12.50,2212.61,25.00,2088.56,239.70
1778168089.931,12.50,2212.61,25.00,2088.56,239.70
1778168090.031,12.30,2212.61,25.00,2168.56,239.70
1778168090.131,12.50,2212.61,25.00,2168.56,239.70
1778168090.232,12.50,2212.61,25.00,2168.56,239.70
1778168090.332,12.50,2212.61,25.00,2168.56,239.70
1778168090.432,12.50,2212.61,25.00,2168.56,239.70
1778168090.533,12.30,2212.61,25.00,2168.56,239.70
1778168090.633,12.50,2212.61,25.00,2168.56,239.70
1778168090.733,12.50,2212.61,25.00,2168.56,239.70
1778168090.833,12.50,2212.61,25.00,2168.56,239.70
1778168090.934,12.50,2212.61,25.00,2168.56,239.70
1778168091.034,12.50,2212.61,25.00,2168.56,239.70
1778168091.134,12.50,2212.61,25.00,2168.56,239.70
1778168091.234,12.30,2212.61,25.00,2168.56,239.70
1778168091.335,12.50,2212.61,26.00,2168.56,239.70
1778168091.435,12.50,2212.61,26.00,2168.56,239.70
1778168091.535,12.50,2212.61,26.00,2168.56,239.70
1778168091.635,12.50,2212.61,26.00,2168.56,239.70
1778168091.736,12.50,2212.61,26.00,2168.56,239.70
1778168091.836,12.30,2212.61,26.00,2168.56,239.70
1778168091.936,12.50,2212.61,26.00,2168.56,239.70
1778168092.036,12.50,2212.61,26.00,2168.56,239.70
1778168092.137,12.50,2212.61,26.00,2168.56,239.70
1778168092.237,13.60,2212.61,26.00,2168.56,239.70
1778168092.338,12.50,2212.61,26.00,2168.56,239.70
1778168092.438,12.30,2212.61,26.00,2168.56,239.70
1778168092.538,12.50,2212.61,26.00,2168.56,239.70
1778168092.639,12.50,2212.61,26.00,2168.56,239.70
1778168092.739,12.50,2212.61,26.00,2168.56,239.70
1778168092.839,12.50,2212.61,26.00,2168.56,239.70
1778168092.939,12.50,2212.61,26.00,2168.56,239.70
1778168093.040,12.30,2212.61,26.00,2168.56,239.70
1778168093.140,12.50,2212.61,26.00,2168.56,239.70
1778168093.240,12.50,2212.61,26.00,2168.56,239.70
1778168093.341,12.50,2212.61,26.00,2168.56,239.70
1778168093.441,12.50,2212.61,26.00,2168.56,239.70
1778168093.541,12.50,2212.61,26.00,2168.56,239.70
1778168093.641,13.40,2212.61,26.00,2168.56,239.70
1778168093.742,12.50,2212.61,26.00,2168.56,239.70
1778168093.842,12.50,2212.61,26.00,2168.56,239.70
1778168093.942,13.90,2212.61,26.00,2698.56,239.70
1778168094.043,14.80,2212.61,70.00,2026.56,239.70
1778168094.143,12.50,2212.61,70.00,2038.56,239.70
1778168094.243,12.50,2212.61,23.00,2038.56,239.70
1778168094.343,12.50,2212.61,23.00,2040.56,239.70
1778168094.444,12.50,2212.61,23.00,2040.56,239.70
1778168094.544,12.50,2212.61,23.00,2042.56,239.70
1778168094.644,12.30,2212.61,23.00,2042.56,239.70
1778168094.745,12.50,2212.61,23.00,2044.56,239.70
1778168094.845,12.50,2212.61,23.00,2044.56,239.70
1778168094.945,12.50,2212.61,23.00,2044.56,239.70
1778168095.045,13.60,2212.61,24.00,2046.56,239.70
1778168095.146,12.30,2212.61,24.00,2046.56,239.70
1778168095.246,12.50,2212.61,24.00,2046.56,239.70
1778168095.347,12.50,2212.61,24.00,2048.56,239.70
1778168095.447,12.50,2212.61,24.00,2050.56,239.70
1778168095.547,12.50,2212.61,24.00,2050.56,239.70
1778168095.648,12.30,2212.61,24.00,2050.56,239.70
1778168095.748,12.50,2212.61,24.00,2050.56,239.70
1778168095.848,12.50,2212.61,25.00,2052.56,239.70
1778168095.948,12.50,2212.61,25.00,2054.56,239.70
1778168096.049,12.50,2212.61,25.00,2054.56,239.70
1778168096.149,12.50,2212.61,25.00,2054.56,239.70
1778168096.249,12.30,2212.61,25.00,2054.56,239.70
1778168096.350,12.50,2212.61,25.00,2054.56,239.70
1778168096.450,12.50,2212.61,25.00,2054.56,239.70
1778168096.550,12.50,2212.61,25.00,2054.56,239.70
1778168096.650,12.50,2212.61,25.00,2054.56,239.70
1778168096.751,12.30,2212.61,25.00,2060.56,239.70
1778168096.851,12.50,2212.61,24.00,2060.56,239.70
1778168096.951,12.50,2212.61,24.00,2062.56,239.70
1778168097.052,12.50,2212.61,25.00,2062.56,239.70
1778168097.152,12.50,2212.61,25.00,2062.56,239.70
1778168097.252,12.50,2212.61,24.00,2062.56,239.70
1778168097.352,13.40,2212.61,24.00,2062.56,239.70
1778168097.453,12.50,2212.61,24.00,2062.56,239.70
1778168097.553,12.50,2212.61,24.00,2062.56,239.70
1778168097.653,12.50,2212.61,24.00,2062.56,239.70
1778168097.753,12.50,2212.61,24.00,2064.56,239.70
1778168097.854,12.50,2212.61,25.00,2064.56,239.70
1778168097.954,12.30,2212.61,25.00,2066.56,239.70
1778168098.054,12.50,2212.61,24.00,2068.56,239.70
1778168098.155,12.50,2212.61,24.00,2078.56,239.70
1778168098.255,12.50,2212.61,25.00,2078.56,239.70
1778168098.355,12.50,2212.61,25.00,2078.56,239.70
1778168098.456,12.30,2212.61,25.00,2078.56,239.70
1778168098.556,12.50,2212.61,25.00,2078.56,239.70
1778168098.656,12.50,2212.61,25.00,2078.56,239.70
1778168098.757,12.50,2212.61,25.00,2078.56,239.70
1778168098.857,12.50,2212.61,24.00,2078.56,239.70
1778168098.957,12.50,2212.61,24.00,2078.56,239.70
1778168099.057,12.30,2212.61,25.00,2078.56,239.70
1778168099.158,12.50,2212.61,25.00,2078.56,239.70
1778168099.258,12.50,2212.61,25.00,2078.56,239.70
1778168099.358,12.50,2212.61,25.00,2078.56,239.70
1778168099.459,12.50,2212.61,25.00,2078.56,239.70
1778168099.559,12.50,2212.61,25.00,2078.56,239.70
1778168099.659,12.30,2212.61,25.00,2078.56,239.70
1778168099.760,12.50,2212.61,25.00,2078.56,239.70
1778168099.860,12.50,2212.61,25.00,2078.56,239.70
1778168099.960,13.60,2212.61,25.00,2080.56,239.70
1778168100.060,12.50,2212.61,25.00,2080.56,239.70
1778168100.161,12.30,2212.61,25.00,2080.56,239.70
1778168100.261,12.50,2212.61,25.00,2080.56,239.70
1778168100.361,12.50,2212.61,25.00,2082.56,239.70
1778168100.461,12.50,2212.61,25.00,2082.56,239.70
1778168100.562,12.50,2212.61,25.00,2082.56,239.70
1778168100.662,12.50,2212.61,25.00,2086.56,239.70
